date,away,home,score_away,score_home
11/23/2014,Lions,Patriots,9,34
11/23/2014,Titans,Eagles,24,43
11/23/2014,Bengals,Texans,22,13
11/23/2014,Rams,Chargers,24,27
11/23/2014,Cardinals,Seahawks,3,19
11/23/2014,Dolphins,Broncos,36,39
11/23/2014,Washington,49ers,13,17
11/23/2014,Cowboys,Giants,31,28
11/24/2014,Jets,Bills,3,38
11/24/2014,Ravens,Saints,34,27
11/27/2014,Bears,Lions,17,34
11/27/2014,Eagles,Cowboys,33,10
11/27/2014,Seahawks,49ers,19,3
11/30/2014,Chargers,Ravens,34,33
11/30/2014,Browns,Bills,10,26
11/30/2014,Washington,Colts,27,49
11/30/2014,Raiders,Rams,0,52
11/30/2014,Panthers,Vikings,13,31
11/30/2014,Saints,Steelers,35,32
11/30/2014,Bengals,Buccaneers,14,13
11/30/2014,Giants,Jaguars,24,25
11/30/2014,Titans,Texans,21,45
11/30/2014,Cardinals,Falcons,18,29
11/30/2014,Patriots,Packers,21,26
11/30/2014,Broncos,Chiefs,29,16
12/1/2014,Dolphins,Jets,16,13
12/4/2014,Cowboys,Bears,41,28
12/7/2014,Steelers,Bengals,42,21
12/7/2014,Colts,Browns,25,24
12/7/2014,Buccaneers,Lions,17,34
12/7/2014,Giants,Titans,36,7
12/7/2014,Ravens,Dolphins,28,13
12/7/2014,Jets,Vikings,24,30
12/7/2014,Panthers,Saints,41,10
12/7/2014,Rams,Washington,24,0
12/7/2014,Texans,Jaguars,27,13
12/7/2014,Bills,Broncos,17,24
12/7/2014,Chiefs,Cardinals,14,17
12/7/2014,49ers,Raiders,13,24
12/7/2014,Seahawks,Eagles,24,14
12/7/2014,Patriots,Chargers,23,14
12/8/2014,Falcons,Packers,37,43
12/11/2014,  .  Cardinals,Rams,12,6
12/14/2014,  .  Jaguars,Ravens,12,20
12/14/2014,Steelers,Falcons,27,20
12/14/2014,Packers,Bills,13,21
12/14/2014,Bengals,Browns,30,0
12/14/2014,Texans,Colts,10,17
12/14/2014,Raiders,Chiefs,13,31
12/14/2014,Dolphins,Patriots,13,41
12/14/2014,Washington,Giants,13,24
12/14/2014,Buccaneers,Panthers,17,19
12/14/2014,Jets,Titans,16,11
12/14/2014,Broncos,Chargers,22,10
12/14/2014,Vikings,Lions,14,16
12/14/2014,49ers,Seahawks,7,17
12/14/2014,Cowboys,Eagles,38,27
12/15/2014,Saints,Bears,31,15
12/18/2014,Titans,Jaguars,13,21
12/20/2014,Eagles,Washington,24,27
12/20/2014,Chargers,49ers,38,35
12/21/2014,Lions,Bears,20,14
12/21/2014,Vikings,Dolphins,35,37
12/21/2014,Falcons,Saints,30,14
12/21/2014,Patriots,Jets,17,16
12/21/2014,Chiefs,Steelers,12,20
12/21/2014,Packers,Buccaneers,20,3
12/21/2014,Browns,Panthers,13,17
12/21/2014,Ravens,Texans,13,25
12/21/2014,Giants,Rams,37,27
12/21/2014,Colts,Cowboys,7,42
12/21/2014,Bills,Raiders,24,26
12/21/2014,Seahawks,Cardinals,35,6
12/22/2014,Broncos,Bengals,28,37
12/28/2014,  .  Jaguars,Texans,17,23
12/28/2014,Colts,Titans,27,10
12/28/2014,Chargers,Chiefs,7,19
12/28/2014,Jets,Dolphins,37,24
12/28/2014,Bears,Vikings,9,13
12/28/2014,Bills,Patriots,17,9
12/28/2014,Eagles,Giants,34,26
12/28/2014,Saints,Buccaneers,23,20
12/28/2014,Cowboys,Washington,44,17
12/28/2014,Browns,Ravens,10,20
12/28/2014,Panthers,Falcons,34,3
12/28/2014,Raiders,Broncos,14,47
12/28/2014,Lions,Packers,20,30
12/28/2014,Cardinals,49ers,17,20
12/28/2014,Rams,Seahawks,6,20
12/28/2014,Bengals,Steelers,17,27
1/3/2015,Cardinals,Panthers,16,27
1/3/2015,Ravens,Steelers,30,17
1/4/2015,Bengals,Colts,10,26
1/4/2015,Lions,Cowboys,20,24
1/10/2015,Ravens,Patriots,31,35
1/10/2015,Panthers,Seahawks,17,31
1/11/2015,Cowboys,Packers,21,26
1/11/2015,Colts,Broncos,24,13
1/18/2015,Packers,Seahawks,22,28
1/18/2015,Colts,Patriots,7,45
2/1/2015,Patriots,Seahawks,28,24
9/10/2015,Steelers,Patriots,21,28
9/13/2015,Colts,Bills,14,27
9/13/2015,Packers,Bears,31,23
9/13/2015,Seahawks,Rams,31,34
9/13/2015,Browns,Jets,10,31
9/13/2015,Dolphins,Washington,17,10
9/13/2015,Panthers,Jaguars,20,9
9/13/2015,Chiefs,Texans,27,20
9/13/2015,Saints,Cardinals,19,31
9/13/2015,Lions,Chargers,28,33
9/13/2015,Ravens,Broncos,13,19
9/13/2015,Bengals,Raiders,33,13
9/13/2015,Titans,Buccaneers,42,14
9/13/2015,Giants,Cowboys,26,27
9/14/2015,Eagles,Falcons,24,26
9/14/2015,Vikings,49ers,3,20
9/17/2015,Broncos,Chiefs,31,24
9/20/2015,Patriots,Bills,40,32
9/20/2015,Cardinals,Bears,48,23
9/20/2015,Chargers,Bengals,19,24
9/20/2015,Titans,Browns,14,28
9/20/2015,Lions,Vikings,16,26
9/20/2015,Buccaneers,Saints,26,19
9/20/2015,Falcons,Giants,24,20
9/20/2015,49ers,Steelers,18,43
9/20/2015,Rams,Washington,10,24
9/20/2015,Texans,Panthers,17,24
9/20/2015,Ravens,Raiders,33,37
9/20/2015,Dolphins,Jaguars,20,23
9/20/2015,Cowboys,Eagles,20,10
9/20/2015,Seahawks,Packers,17,27
9/21/2015,Jets,Colts,20,7
9/24/2015,Washington,Giants,21,32
9/27/2015,Raiders,Browns,27,20
9/27/2015,Falcons,Cowboys,39,28
9/27/2015,Colts,Titans,35,33
9/27/2015,Steelers,Rams,12,6
9/27/2015,Chargers,Vikings,14,31
9/27/2015,Jaguars,Patriots,17,51
9/27/2015,Eagles,Jets,24,17
9/27/2015,Saints,Panthers,22,27
9/27/2015,Bengals,Ravens,28,24
9/27/2015,Buccaneers,Texans,9,19
9/27/2015,49ers,Cardinals,7,47
9/27/2015,Bills,Dolphins,41,14
9/27/2015,Bears,Seahawks,0,26
9/27/2015,Broncos,Lions,24,12
9/28/2015,Chiefs,Packers,28,38
10/1/2015,Ravens,Steelers,23,20
10/4/2015,  .  Rams,Cardinals,24,22
10/4/2015,Jets,Dolphins,27,14
10/4/2015,Texans,Falcons,21,48
10/4/2015,Giants,Bills,24,10
10/4/2015,Raiders,Bears,20,22
10/4/2015,Chiefs,Bengals,21,36
10/4/2015,Jaguars,Colts,13,16
10/4/2015,Panthers,Buccaneers,37,23
10/4/2015,Eagles,Washington,20,23
10/4/2015,Browns,Chargers,27,30
10/4/2015,Vikings,Broncos,20,23
10/4/2015,Packers,49ers,17,3
10/4/2015,Cowboys,Saints,20,26
10/5/2015,Lions,Seahawks,10,13
10/8/2015,Colts,Texans,27,20
10/11/2015,  .  Bills,Titans,14,13
10/11/2015,Washington,Falcons,19,25
10/11/2015,Seahawks,Bengals,24,27
10/11/2015,Rams,Packers,10,24
10/11/2015,Bears,Chiefs,18,17
10/11/2015,Saints,Eagles,17,39
10/11/2015,Jaguars,Buccaneers,31,38
10/11/2015,Browns,Ravens,33,30
10/11/2015,Cardinals,Lions,42,17
10/11/2015,Patriots,Cowboys,30,6
10/11/2015,Broncos,Raiders,16,10
10/11/2015,49ers,Giants,27,30
10/12/2015,Steelers,Chargers,24,20
10/15/2015,Falcons,Saints,21,31
10/18/2015,Bengals,Bills,34,21
10/18/2015,Broncos,Browns,26,23
10/18/2015,Bears,Lions,34,37
10/18/2015,Dolphins,Titans,38,10
10/18/2015,Chiefs,Vikings,10,16
10/18/2015,Washington,Jets,20,34
10/18/2015,Cardinals,Steelers,13,25
10/18/2015,Texans,Jaguars,31,20
10/18/2015,Panthers,Seahawks,27,23
10/18/2015,Chargers,Packers,20,27
10/18/2015,Ravens,49ers,20,25
10/18/2015,Patriots,Colts,34,27
10/19/2015,Giants,Eagles,7,27
10/22/2015,Seahawks,49ers,20,3
10/25/2015,Bills,Jaguars,31,34
10/25/2015,Vikings,Lions,28,19
10/25/2015,Falcons,Titans,10,7
10/25/2015,Saints,Colts,27,21
10/25/2015,Steelers,Chiefs,13,23
10/25/2015,Browns,Rams,6,24
10/25/2015,Texans,Dolphins,26,44
10/25/2015,Jets,Patriots,23,30
10/25/2015,Buccaneers,Washington,30,31
10/25/2015,Raiders,Chargers,37,29
10/25/2015,Cowboys,Giants,20,27
10/25/2015,Eagles,Panthers,16,27
10/26/2015,Ravens,Cardinals,18,26
10/29/2015,Dolphins,Patriots,7,36
11/1/2015,Lions,Chiefs,10,45
11/1/2015,Buccaneers,Falcons,23,20
11/1/2015,Vikings,Bears,23,20
11/1/2015,Cardinals,Browns,34,20
11/1/2015,49ers,Rams,6,27
11/1/2015,Giants,Saints,49,52
11/1/2015,Bengals,Steelers,16,10
11/1/2015,Chargers,Ravens,26,29
11/1/2015,Titans,Texans,6,20
11/1/2015,Jets,Raiders,20,34
11/1/2015,Seahawks,Cowboys,13,12
11/1/2015,Packers,Broncos,10,29
11/2/2015,Colts,Panthers,26,29
11/5/2015,  .  Browns,Bengals,10,31
11/8/2015,Dolphins,Bills,17,33
11/8/2015,Rams,Vikings,18,21
11/8/2015,Washington,Patriots,10,27
11/8/2015,Titans,Saints,34,28
11/8/2015,Jaguars,Jets,23,28
11/8/2015,Raiders,Steelers,35,38
11/8/2015,Packers,Panthers,29,37
11/8/2015,Falcons,49ers,16,17
11/8/2015,Giants,Buccaneers,32,18
11/8/2015,Broncos,Colts,24,27
11/8/2015,Eagles,Cowboys,33,27
11/9/2015,Bears,Chargers,22,19
11/12/2015,  .  Bills,Jets,22,17
11/15/2015,  .  Chiefs,Broncos,29,13
11/15/2015,Lions,Packers,18,16
11/15/2015,Panthers,Titans,27,10
11/15/2015,Bears,Rams,37,13
11/15/2015,Dolphins,Eagles,20,19
11/15/2015,Browns,Steelers,9,30
11/15/2015,Cowboys,Buccaneers,6,10
11/15/2015,Saints,Washington,14,47
11/15/2015,Jaguars,Ravens,22,20
11/15/2015,Vikings,Raiders,30,14
11/15/2015,Patriots,Giants,27,26
11/15/2015,Cardinals,Seahawks,39,32
11/16/2015,Texans,Bengals,10,6
11/19/2015,Titans,Jaguars,13,19
11/22/2015,  .  Raiders,Lions,13,18
11/22/2015,  .  Rams,Ravens,13,16
11/22/2015,Colts,Falcons,24,21
11/22/2015,Broncos,Bears,17,15
11/22/2015,Cowboys,Dolphins,24,14
11/22/2015,Buccaneers,Eagles,45,17
11/22/2015,Washington,Panthers,16,44
11/22/2015,Jets,Texans,17,24
11/22/2015,Chiefs,Chargers,33,3
11/22/2015,Packers,Vikings,30,13
11/22/2015,49ers,Seahawks,13,29
11/22/2015,Bengals,Cardinals,31,34
11/23/2015,Bills,Patriots,13,20
11/26/2015,Eagles,Lions,14,45
11/26/2015,Panthers,Cowboys,33,14
11/26/2015,Bears,Packers,17,13
11/29/2015,Vikings,Falcons,20,10
11/29/2015,Rams,Bengals,7,31
11/29/2015,Raiders,Titans,24,21
11/29/2015,Buccaneers,Colts,12,25
11/29/2015,Bills,Chiefs,22,30
11/29/2015,Dolphins,Jets,20,38
11/29/2015,Giants,Washington,14,20
11/29/2015,Chargers,Jaguars,31,25
11/29/2015,Saints,Texans,6,24
11/29/2015,Cardinals,49ers,19,13
11/29/2015,Steelers,Seahawks,30,39
11/29/2015,Patriots,Broncos,24,30
11/30/2015,Ravens,Browns,33,27
12/3/2015,Packers,Lions,27,23
12/6/2015,  .  49ers,Bears,26,20
12/6/2015,Texans,Bills,21,30
12/6/2015,Bengals,Browns,37,3
12/6/2015,Jaguars,Titans,39,42
12/6/2015,Cardinals,Rams,27,3
12/6/2015,Ravens,Dolphins,13,15
12/6/2015,Seahawks,Vikings,38,7
12/6/2015,Jets,Giants,23,20
12/6/2015,Falcons,Buccaneers,19,23
12/6/2015,Chiefs,Raiders,34,20
12/6/2015,Broncos,Chargers,17,3
12/6/2015,Eagles,Patriots,35,28
12/6/2015,Panthers,Saints,41,38
12/6/2015,Colts,Steelers,10,45
12/7/2015,Cowboys,Washington,19,16
12/10/2015,Vikings,Cardinals,20,23
12/13/2015,Washington,Bears,24,21
12/13/2015,Steelers,Bengals,33,20
12/13/2015,49ers,Browns,10,24
12/13/2015,Chargers,Chiefs,3,10
12/13/2015,Lions,Rams,14,21
12/13/2015,Titans,Jets,8,30
12/13/2015,Bills,Eagles,20,23
12/13/2015,Saints,Buccaneers,24,17
12/13/2015,Falcons,Panthers,0,38
12/13/2015,Colts,Jaguars,16,51
12/13/2015,Seahawks,Ravens,35,6
12/13/2015,Raiders,Broncos,15,12
12/13/2015,Cowboys,Packers,7,28
12/13/2015,Patriots,Texans,27,6
12/14/2015,Giants,Dolphins,31,24
12/17/2015,Buccaneers,Rams,23,31
12/19/2015,Jets,Cowboys,19,16
12/20/2015,  .  Dolphins,Chargers,14,30
12/20/2015,Texans,Colts,16,10
12/20/2015,Bears,Vikings,17,38
12/20/2015,Titans,Patriots,16,33
12/20/2015,Panthers,Giants,38,35
12/20/2015,Bills,Washington,25,35
12/20/2015,Falcons,Jaguars,23,17
12/20/2015,Chiefs,Ravens,34,14
12/20/2015,Packers,Raiders,30,20
12/20/2015,Browns,Seahawks,13,30
12/20/2015,Broncos,Steelers,27,34
12/20/2015,Bengals,49ers,24,14
12/20/2015,Cardinals,Eagles,40,17
12/21/2015,Lions,Saints,35,27
12/24/2015,Chargers,Raiders,20,23
12/26/2015,Washington,Eagles,38,24
12/27/2015,Panthers,Falcons,13,20
12/27/2015,Cowboys,Bills,6,16
12/27/2015,49ers,Lions,17,32
12/27/2015,Texans,Titans,34,6
12/27/2015,Browns,Chiefs,13,17
12/27/2015,Colts,Dolphins,18,12
12/27/2015,Patriots,Jets,20,26
12/27/2015,Bears,Buccaneers,26,21
12/27/2015,Steelers,Ravens,17,20
12/27/2015,Jaguars,Saints,27,38
12/27/2015,Packers,Cardinals,8,38
12/27/2015,Rams,Seahawks,23,17
12/27/2015,Giants,Vikings,17,49
12/28/2015,Bengals,Broncos,17,20
1/3/2016,Lions,Bears,24,20
1/3/2016,Saints,Falcons,20,17
1/3/2016,Jets,Bills,17,22
1/3/2016,Ravens,Bengals,16,24
1/3/2016,Steelers,Browns,28,12
1/3/2016,Washington,Cowboys,34,23
1/3/2016,Titans,Colts,24,30
1/3/2016,Patriots,Dolphins,10,20
1/3/2016,Eagles,Giants,35,30
1/3/2016,Jaguars,Texans,6,30
1/3/2016,Chargers,Broncos,20,27
1/3/2016,Raiders,Chiefs,17,23
1/3/2016,Seahawks,Cardinals,36,6
1/3/2016,Rams,49ers,16,19
1/3/2016,Buccaneers,Panthers,10,38
1/3/2016,Vikings,Packers,20,13
1/9/2016,Chiefs,Texans,30,0
1/9/2016,Steelers,Bengals,18,16
1/10/2016,  .  Seahawks,Vikings,10,9
1/10/2016,Packers,Washington,35,18
1/16/2016,Chiefs,Patriots,20,27
1/16/2016,Packers,Cardinals,20,26
1/17/2016,Seahawks,Panthers,24,31
1/17/2016,Steelers,Broncos,16,23
1/24/2016,Patriots,Broncos,18,20
1/24/2016,Cardinals,Panthers,15,49
2/7/2016,Panthers,Broncos,10,24
9/8/2016,Panthers,Broncos,20,21
9/11/2016,Buccaneers,Falcons,31,24
9/11/2016,Vikings,Titans,25,16
9/11/2016,Chargers,Chiefs,27,33
9/11/2016,Raiders,Saints,35,34
9/11/2016,Bengals,Jets,23,22
9/11/2016,Browns,Eagles,10,29
9/11/2016,Packers,Jaguars,27,23
9/11/2016,Bills,Ravens,7,13
9/11/2016,Bears,Texans,14,23
9/11/2016,Dolphins,Seahawks,10,12
9/11/2016,Giants,Cowboys,20,19
9/11/2016,Lions,Colts,39,35
9/11/2016,Patriots,Cardinals,23,21
9/12/2016,Steelers,Washington,38,16
9/12/2016,Rams,49ers,0,28
9/15/2016,Jets,Bills,37,31
9/18/2016,Ravens,Browns,25,20
9/18/2016,Titans,Lions,16,15
9/18/2016,Dolphins,Patriots,24,31
9/18/2016,Saints,Giants,13,16
9/18/2016,Bengals,Steelers,16,24
9/18/2016,Cowboys,Washington,27,23
9/18/2016,49ers,Panthers,27,46
9/18/2016,Chiefs,Texans,12,19
9/18/2016,Seahawks,Rams,3,9
9/18/2016,Buccaneers,Cardinals,7,40
9/18/2016,Colts,Broncos,20,34
9/18/2016,Falcons,Raiders,35,28
9/18/2016,Jaguars,Chargers,14,38
9/18/2016,Packers,Vikings,14,17
9/19/2016,Eagles,Bears,29,14
9/22/2016,Texans,Patriots,0,27
9/25/2016,  .  Vikings,Panthers,22,10
9/25/2016,Cardinals,Bills,18,33
9/25/2016,Broncos,Bengals,29,17
9/25/2016,Lions,Packers,27,34
9/25/2016,Raiders,Titans,17,10
9/25/2016,Browns,Dolphins,24,30
9/25/2016,Washington,Giants,29,27
9/25/2016,Ravens,Jaguars,19,17
9/25/2016,49ers,Seahawks,18,37
9/25/2016,Rams,Buccaneers,37,32
9/25/2016,Chargers,Colts,22,26
9/25/2016,Jets,Chiefs,3,24
9/25/2016,Steelers,Eagles,3,34
9/25/2016,Bears,Cowboys,17,31
9/26/2016,Falcons,Saints,45,32
9/29/2016,Dolphins,Bengals,7,22
10/2/2016,  .  Raiders,Ravens,28,27
10/2/2016,Colts,Jaguars,27,30
10/2/2016,Panthers,Falcons,33,48
10/2/2016,Lions,Bears,14,17
10/2/2016,Bills,Patriots,16,0
10/2/2016,Seahawks,Jets,27,17
10/2/2016,Browns,Washington,20,31
10/2/2016,Titans,Texans,20,27
10/2/2016,Broncos,Buccaneers,27,7
10/2/2016,Rams,Cardinals,17,13
10/2/2016,Saints,Chargers,35,34
10/2/2016,Cowboys,49ers,24,17
10/2/2016,Chiefs,Steelers,14,43
10/3/2016,Giants,Vikings,10,24
10/6/2016,Cardinals,49ers,33,21
10/9/2016,Patriots,Browns,33,13
10/9/2016,Eagles,Lions,23,24
10/9/2016,Bears,Colts,23,29
10/9/2016,Titans,Dolphins,30,17
10/9/2016,Texans,Vikings,13,31
10/9/2016,Jets,Steelers,13,31
10/9/2016,Washington,Ravens,16,10
10/9/2016,Falcons,Broncos,23,16
10/9/2016,Bengals,Cowboys,14,28
10/9/2016,Chargers,Raiders,31,34
10/9/2016,Bills,Rams,30,19
10/9/2016,Giants,Packers,16,23
10/10/2016,Buccaneers,Panthers,17,14
10/13/2016,Broncos,Chargers,13,21
10/16/2016,49ers,Bills,16,45
10/16/2016,Jaguars,Bears,17,16
10/16/2016,Rams,Lions,28,31
10/16/2016,Browns,Titans,26,28
10/16/2016,Steelers,Dolphins,15,30
10/16/2016,Bengals,Patriots,17,35
10/16/2016,Panthers,Saints,38,41
10/16/2016,Ravens,Giants,23,27
10/16/2016,Eagles,Washington,20,27
10/16/2016,Chiefs,Raiders,26,10
10/16/2016,Cowboys,Packers,30,16
10/16/2016,Falcons,Seahawks,24,26
10/16/2016,Colts,Texans,23,26
10/17/2016,Jets,Cardinals,3,28
10/20/2016,  .  Bears,Packers,10,26
10/23/2016,  .  Giants,Rams,17,10
10/23/2016,Browns,Bengals,17,31
10/23/2016,Washington,Lions,17,20
10/23/2016,Colts,Titans,34,26
10/23/2016,Saints,Chiefs,21,27
10/23/2016,Bills,Dolphins,25,28
10/23/2016,Ravens,Jets,16,24
10/23/2016,Vikings,Eagles,10,21
10/23/2016,Raiders,Jaguars,33,16
10/23/2016,Chargers,Falcons,33,30
10/23/2016,Buccaneers,49ers,34,17
10/23/2016,Patriots,Steelers,27,16
10/23/2016,Seahawks,Cardinals,6,6
10/24/2016,Texans,Broncos,9,27
10/27/2016,Jaguars,Titans,22,36
10/30/2016,Washington,Bengals,27,27
10/30/2016,Patriots,Bills,41,25
10/30/2016,Jets,Browns,31,28
10/30/2016,Chiefs,Colts,30,14
10/30/2016,Seahawks,Saints,20,25
10/30/2016,Raiders,Buccaneers,30,24
10/30/2016,Cardinals,Panthers,20,30
10/30/2016,Lions,Texans,13,20
10/30/2016,Chargers,Broncos,19,27
10/30/2016,Packers,Falcons,32,33
10/30/2016,Eagles,Cowboys,23,29
10/31/2016,Vikings,Bears,10,20
11/3/2016,Falcons,Buccaneers,43,28
11/6/2016,  .  Broncos,Raiders,20,30
11/6/2016,Cowboys,Browns,35,10
11/6/2016,Jaguars,Chiefs,14,19
11/6/2016,Jets,Dolphins,23,27
11/6/2016,Lions,Vikings,22,16
11/6/2016,Eagles,Giants,23,28
11/6/2016,Steelers,Ravens,14,21
11/6/2016,Panthers,Rams,13,10
11/6/2016,Saints,49ers,41,23
11/6/2016,Colts,Packers,31,26
11/6/2016,Titans,Chargers,35,43
11/7/2016,Bills,Seahawks,25,31
11/10/2016,Browns,Ravens,7,28
11/13/2016,Packers,Titans,25,47
11/13/2016,Broncos,Saints,25,23
11/13/2016,Rams,Jets,9,6
11/13/2016,Falcons,Eagles,15,24
11/13/2016,Bears,Buccaneers,10,36
11/13/2016,Vikings,Washington,20,26
11/13/2016,Chiefs,Panthers,20,17
11/13/2016,Texans,Jaguars,24,21
11/13/2016,Dolphins,Chargers,31,24
11/13/2016,49ers,Cardinals,20,23
11/13/2016,Cowboys,Steelers,35,30
11/13/2016,Seahawks,Patriots,31,24
11/14/2016,Bengals,Giants,20,21
11/17/2016,Saints,Panthers,20,23
11/20/2016,Ravens,Cowboys,17,27
11/20/2016,Bills,Bengals,16,12
11/20/2016,Steelers,Browns,24,9
11/20/2016,Jaguars,Lions,19,26
11/20/2016,Titans,Colts,17,24
11/20/2016,Buccaneers,Chiefs,19,17
11/20/2016,Cardinals,Vikings,24,30
11/20/2016,Bears,Giants,16,22
11/20/2016,Dolphins,Rams,14,10
11/20/2016,Patriots,49ers,30,17
11/20/2016,Eagles,Seahawks,15,26
11/20/2016,Packers,Washington,24,42
11/21/2016,Texans,Raiders,20,27
11/24/2016,Vikings,Lions,13,16
11/24/2016,Washington,Cowboys,26,31
11/24/2016,Steelers,Colts,28,7
11/27/2016,  .  Giants,Browns,27,13
11/27/2016,  .  Rams,Saints,21,49
11/27/2016,Cardinals,Falcons,19,38
11/27/2016,Jaguars,Bills,21,28
11/27/2016,Titans,Bears,27,21
11/27/2016,49ers,Dolphins,24,31
11/27/2016,Bengals,Ravens,14,19
11/27/2016,Chargers,Texans,21,13
11/27/2016,Seahawks,Buccaneers,5,14
11/27/2016,Panthers,Raiders,32,35
11/27/2016,Patriots,Jets,22,17
11/27/2016,Chiefs,Broncos,30,27
11/28/2016,Packers,Eagles,27,13
12/1/2016,  .  Cowboys,Vikings,17,15
12/4/2016,Chiefs,Falcons,29,28
12/4/2016,49ers,Bears,6,26
12/4/2016,Eagles,Bengals,14,32
12/4/2016,Texans,Packers,13,21
12/4/2016,Rams,Patriots,10,26
12/4/2016,Lions,Saints,28,13
12/4/2016,Broncos,Jaguars,20,10
12/4/2016,Dolphins,Ravens,6,38
12/4/2016,Bills,Raiders,24,38
12/4/2016,Washington,Cardinals,23,31
12/4/2016,Giants,Steelers,14,24
12/4/2016,Buccaneers,Chargers,28,21
12/4/2016,Panthers,Seahawks,7,40
12/5/2016,Colts,Jets,41,10
12/8/2016,Raiders,Chiefs,13,21
12/11/2016,  .  Cowboys,Giants,7,10
12/11/2016,Steelers,Bills,27,20
12/11/2016,Bengals,Browns,23,10
12/11/2016,Bears,Lions,17,20
12/11/2016,Broncos,Titans,10,13
12/11/2016,Texans,Colts,22,17
12/11/2016,Cardinals,Dolphins,23,26
12/11/2016,Washington,Eagles,27,22
12/11/2016,Chargers,Panthers,16,28
12/11/2016,Vikings,Jaguars,25,16
12/11/2016,Jets,49ers,23,17
12/11/2016,Seahawks,Packers,10,38
12/11/2016,Falcons,Rams,42,14
12/11/2016,Saints,Buccaneers,11,16
12/12/2016,Ravens,Patriots,23,30
12/15/2016,  .  Rams,Seahawks,3,24
12/17/2016,  .  Dolphins,Jets,34,13
12/18/2016,Browns,Bills,13,33
12/18/2016,Packers,Bears,30,27
12/18/2016,Steelers,Bengals,24,20
12/18/2016,Titans,Chiefs,19,17
12/18/2016,Colts,Vikings,34,6
12/18/2016,Lions,Giants,6,17
12/18/2016,Eagles,Ravens,26,27
12/18/2016,Jaguars,Texans,20,21
12/18/2016,49ers,Falcons,13,41
12/18/2016,Saints,Cardinals,48,41
12/18/2016,Patriots,Broncos,16,3
12/18/2016,Raiders,Chargers,19,16
12/18/2016,Buccaneers,Cowboys,20,26
12/19/2016,Panthers,Washington,26,15
12/22/2016,Giants,Eagles,19,24
12/24/2016,Dolphins,Bills,34,31
12/24/2016,Washington,Bears,41,21
12/24/2016,Chargers,Browns,17,20
12/24/2016,Vikings,Packers,25,38
12/24/2016,Jets,Patriots,3,41
12/24/2016,Falcons,Panthers,33,16
12/24/2016,Titans,Jaguars,17,38
12/24/2016,Colts,Raiders,25,33
12/24/2016,49ers,Rams,22,21
12/24/2016,Buccaneers,Saints,24,31
12/24/2016,Cardinals,Seahawks,34,31
12/24/2016,Bengals,Texans,10,12
12/25/2016,Ravens,Steelers,27,31
12/25/2016,Broncos,Chiefs,10,33
12/26/2016,Lions,Cowboys,21,42
1/1/2017,Patriots,Dolphins,35,14
1/1/2017,Ravens,Bengals,10,27
1/1/2017,Texans,Titans,17,24
1/1/2017,Jaguars,Colts,20,24
1/1/2017,Bears,Vikings,10,38
1/1/2017,Bills,Jets,10,30
1/1/2017,Cowboys,Eagles,13,27
1/1/2017,Browns,Steelers,24,27
1/1/2017,Panthers,Buccaneers,16,17
1/1/2017,Saints,Falcons,32,38
1/1/2017,Raiders,Broncos,6,24
1/1/2017,Cardinals,Rams,44,6
1/1/2017,Chiefs,Chargers,37,27
1/1/2017,Seahawks,49ers,25,23
1/1/2017,Giants,Washington,19,10
1/1/2017,Packers,Lions,31,24
1/7/2017,  .  Lions,Seahawks,6,26
1/7/2017,Raiders,Texans,14,27
1/8/2017,Dolphins,Steelers,12,30
1/8/2017,Giants,Packers,13,38
1/14/2017,Seahawks,Falcons,20,36
1/14/2017,Texans,Patriots,16,34
1/15/2017,Packers,Cowboys,34,31
1/15/2017,Steelers,Chiefs,18,16
1/22/2017,Packers,Falcons,21,44
1/22/2017,Steelers,Patriots,17,36
2/5/2017,Patriots,Falcons,34,28
9/7/2017,Chiefs,Patriots,42,27
9/10/2017,  .  Giants,Cowboys,3,19
9/10/2017,Jets,Bills,12,21
9/10/2017,Falcons,Bears,23,17
9/10/2017,Ravens,Bengals,20,0
9/10/2017,Steelers,Browns,21,18
9/10/2017,Cardinals,Lions,23,35
9/10/2017,Raiders,Titans,26,16
9/10/2017,Eagles,Washington,30,17
9/10/2017,Jaguars,Texans,29,7
9/10/2017,Colts,Rams,9,46
9/10/2017,Seahawks,Packers,9,17
9/10/2017,Panthers,49ers,23,3
9/11/2017,Saints,Vikings,19,29
9/11/2017,Chargers,Broncos,21,24
9/14/2017,Texans,Bengals,13,9
9/17/2017,Cardinals,Colts,16,13
9/17/2017,Eagles,Chiefs,20,27
9/17/2017,Patriots,Saints,36,20
9/17/2017,Vikings,Steelers,9,26
9/17/2017,Bears,Buccaneers,7,29
9/17/2017,Bills,Panthers,3,9
9/17/2017,Titans,Jaguars,37,16
9/17/2017,Browns,Ravens,10,24
9/17/2017,Jets,Raiders,20,45
9/17/2017,Dolphins,Chargers,19,17
9/17/2017,Cowboys,Broncos,17,42
9/17/2017,Washington,Rams,27,20
9/17/2017,49ers,Seahawks,9,12
9/17/2017,Packers,Falcons,23,34
9/18/2017,Lions,Giants,24,10
9/21/2017,Rams,49ers,41,39
9/24/2017,Ravens,Jaguars,7,44
9/24/2017,Broncos,Bills,16,26
9/24/2017,Steelers,Bears,17,23
9/24/2017,Falcons,Lions,30,26
9/24/2017,Browns,Colts,28,31
9/24/2017,Buccaneers,Vikings,17,34
9/24/2017,Texans,Patriots,33,36
