date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
11/14/2004,Lions,Jaguars,10,22,2-14,12-22,0-2,0-2,109,176,81,239,190,415,11-33,19-36,2-12,3-22,19,50,0,0,1,0,1,0,8-45,10-99,0-2,0-5,15,18,2,0,23:44,41:44:00
11/14/2004,Bengals,Washington,19,17,8-17,4-16,0-1,0-2,217,181,99,87,316,268,24-39,19-46,0-0,5-35,34,20,1,0,2,3,3,3,5-50,7-50,0-4,0-4,17,17,0,0,32:50:00,27:10:00
11/14/2004,Vikings,Packers,22,24,7-14,7-11,1-1,0-1,345,236,71,206,416,442,27-44,20-29,4-18,0-0,16,35,0,1,0,0,0,1,6-37,4-25,0-8,0-10,13,16,0,0,29:49:00,30:11:00
11/14/2004,Giants,Cardinals,19,18,4-13,5-13,1-3,0-1,161,74,147,104,308,178,19-31,12-24,6-32,2-16,28,32,0,0,0,0,0,0,10-97,3-15,0-3,0-3,14,12,0,0,33:27:00,26:33:00
11/14/2004,Panthers,49ers,17,23,2-9,8-16,0-0,1-1,301,247,57,110,358,357,19-34,22-37,1-2,4-37,18,33,2,1,0,4,2,5,7-49,7-60,0-9,0-9,19,21,0,0,23:19,36:41:00
11/14/2004,Bills,Patriots,8,25,0-7,7-17,0-1,0-1,75,220,50,208,125,428,9-21,19-35,3-6,2-13,17,45,1,0,4,1,5,1,2-48,5-44,0-5,0-7,20,14,1,0,18:38,41:22:00
11/15/2004,Eagles,Cowboys,20,14,6-12,3-12,0-0,0-0,336,246,149,71,485,317,15-27,21-30,1-9,1-8,33,24,0,2,0,1,0,3,9-59,7-50,0-6,0-8,17,21,2,0,30:10:00,29:50:00
11/21/2004,  .  Lions,Vikings,13,22,4-11,8-15,0-0,0-1,67,212,146,107,213,319,12-19,22-32,3-24,3-21,27,34,0,0,1,1,1,1,9-116,7-51,0-4,0-7,15,14,1,0,27:36:00,32:24:00
11/21/2004,  .  49ers,Buccaneers,13,19,1-12,7-12,1-1,0-0,125,193,72,159,197,352,15-31,15-21,5-22,2-17,23,35,1,0,1,2,2,2,4-30,5-50,0-3,0-5,18,13,0,2,26:27:00,33:33:00
11/21/2004,Rams,Bills,19,16,5-15,2-11,2-3,0-0,235,175,35,119,270,294,27-45,15-24,6-52,1-10,20,26,1,0,3,1,4,1,11-84,15-123,0-9,0-10,20,16,0,1,35:24:00,24:36:00
11/21/2004,Colts,Bears,31,14,4-10,4-12,0-1,0-1,211,145,275,79,486,224,17-28,14-24,0-0,4-30,39,26,0,3,1,2,1,5,10-91,9-50,0-9,0-10,14,19,0,0,35:37:00,24:23:00
11/21/2004,Steelers,Bengals,21,10,8-18,2-10,0-0,0-0,84,147,151,62,235,209,15-21,13-25,7-54,3-18,40,16,1,0,0,1,1,1,8-56,10-97,0-7,0-4,15,15,2,0,38:56:00,21:04
11/21/2004,Jets,Browns,17,13,2-14,2-13,0-0,0-0,78,117,157,99,235,216,11-20,14-27,6-38,1-3,39,27,0,1,1,0,1,1,5-50,7-40,0-1,0-4,16,15,0,0,32:56:00,27:04:00
11/21/2004,Broncos,Saints,18,20,4-12,7-17,0-0,1-3,224,362,165,49,389,411,19-29,34-60,0-0,2-15,31,14,0,1,0,3,0,4,6-82,10-79,0-6,0-9,16,20,2,0,30:25:00,29:35:00
11/21/2004,Cardinals,Panthers,23,16,9-19,2-9,0-2,0-1,314,160,85,157,399,317,28-52,13-27,4-29,0-0,28,27,1,0,3,1,4,1,12-105,12-85,0-6,0-4,16,15,0,0,33:44:00,26:16:00
11/21/2004,Titans,Jaguars,14,18,4-13,3-13,1-1,1-1,192,123,103,151,295,274,18-30,13-27,3-17,2-6,27,32,0,1,2,1,2,2,4-49,3-22,0-3,0-4,16,16,0,0,28:28:00,31:32:00
11/21/2004,Cowboys,Ravens,16,15,6-15,5-13,0-1,0-1,128,228,94,59,222,287,15-28,23-35,2-28,1-4,35,21,1,2,2,0,3,2,4-20,4-30,0-6,0-4,18,16,0,2,33:49:00,26:11:00
11/21/2004,Chargers,Raiders,26,14,9-16,3-10,0-0,0-0,226,220,176,53,402,273,18-35,18-31,0-0,1-7,44,14,1,1,0,0,1,1,9-80,8-76,0-6,0-6,14,14,0,0,38:26:00,21:34
11/21/2004,Dolphins,Seahawks,19,17,6-17,3-14,0-0,0-0,219,177,69,116,288,293,24-46,14-28,4-11,3-19,23,38,2,1,2,2,4,3,8-98,9-70,0-7,0-7,20,20,0,2,27:29:00,32:31:00
11/21/2004,Falcons,Giants,16,20,6-13,6-13,0-0,0-1,97,158,201,119,298,277,12-20,17-37,2-18,1-4,34,26,0,0,0,2,0,2,12-94,6-50,0-4,0-3,13,13,0,0,31:43:00,28:17:00
11/21/2004,Washington,Eagles,15,20,3-12,9-15,0-1,0-0,162,208,51,125,213,333,21-34,18-27,1-00,4-14,23,30,0,1,1,1,1,2,12-115,9-69,0-6,0-6,14,13,0,0,28:29:00,31:31:00
11/21/2004,Packers,Texans,22,13,8-17,5-15,0-1,0-0,383,144,90,107,473,251,33-50,13-27,0-0,2-20,21,27,0,0,2,0,2,0,10-90,3-25,0-4,0-4,15,14,0,0,32:06:00,27:54:00
11/22/2004,Patriots,Chiefs,21,20,8-12,6-14,0-0,1-2,309,353,98,64,407,417,17-26,27-42,1-6,4-28,32,20,1,0,0,1,1,1,4-25,7-50,0-7,0-7,14,14,0,0,27:59:00,32:01:00
11/25/2004,Colts,Lions,24,19,4-10,5-13,0-1,0-1,243,218,113,168,356,386,24-31,25-38,0-0,3-15,29,21,0,4,0,1,0,5,5-40,10-60,0-5,0-6,14,19,0,0,31:12:00,28:48:00
11/25/2004,Bears,Cowboys,10,18,2-14,1-13,0-1,0-0,91,113,49,154,140,267,15-31,13-26,6-41,2-10,20,40,2,0,2,2,4,2,7-45,5-30,0-2,0-3,19,17,2,0,24:23:00,35:37:00
11/28/2004,Browns,Bengals,23,26,4-12,7-11,1-2,0-0,386,251,76,253,462,504,30-39,22-29,3-27,0-0,17,32,0,0,2,3,2,3,12-87,8-63,0-15,0-14,25,24,0,2,28:41:00,31:19:00
11/28/2004,Chargers,Chiefs,25,20,8-16,3-10,0-0,0-1,371,200,127,110,498,310,28-37,21-34,1-7,1-8,31,20,0,1,0,1,0,2,9-60,5-26,0-12,0-9,17,18,0,1,36:46:00,23:14
11/28/2004,Jaguars,Vikings,18,24,7-15,6-10,0-1,0-0,225,218,154,112,379,330,19-34,19-27,2-10,4-17,27,30,2,1,0,1,2,2,6-45,4-35,0-7,0-5,13,14,0,2,31:17:00,28:43:00
11/28/2004,Eagles,Giants,22,12,7-15,3-12,0-0,0-1,238,111,152,161,390,272,18-27,6-21,2-6,5-37,38,26,1,0,0,2,1,2,12-75,6-64,0-4,0-6,14,18,0,0,33:48:00,26:12:00
11/28/2004,Washington,Steelers,10,15,2-13,4-15,2-4,0-0,105,100,51,107,156,207,19-35,9-20,5-33,4-31,14,38,0,0,1,0,1,0,6-68,6-59,0-4,0-6,15,13,0,0,25:44:00,34:16:00
11/28/2004,Buccaneers,Panthers,20,15,10-16,6-12,0-0,0-0,336,188,62,112,398,300,27-39,14-21,2-11,4-25,28,25,2,0,1,1,3,1,7-40,5-50,0-8,0-2,15,14,0,2,33:43:00,26:17:00
11/28/2004,Titans,Texans,23,19,8-13,5-10,0-0,1-1,221,179,134,149,355,328,25-34,21-30,1-6,3-22,25,21,2,0,1,1,3,1,5-37,3-36,0-7,0-7,15,14,0,0,32:55:00,27:05:00
11/28/2004,Saints,Falcons,19,21,6-16,4-11,1-2,1-1,165,210,141,186,306,396,19-34,16-29,4-24,2-2,28,33,0,1,2,1,2,2,5-25,6-46,0-4,0-7,14,16,0,0,32:00:00,28:00:00
11/28/2004,Ravens,Patriots,8,18,3-14,6-17,0-1,0-0,47,170,77,144,124,314,15-35,15-30,4-46,1-2,20,41,1,0,1,0,2,0,10-106,10-97,0-6,0-4,19,15,0,2,24:06:00,35:54:00
11/28/2004,Jets,Cardinals,16,17,5-15,5-13,1-1,0-0,179,174,146,71,325,245,13-21,19-36,2-14,1-7,38,24,0,1,0,3,0,4,9-85,6-51,0-1,0-2,10,14,0,0,34:07:00,25:53:00
11/28/2004,Dolphins,49ers,15,16,3-14,5-16,0-0,0-0,151,147,49,77,200,224,17-33,23-38,1-8,8-34,26,24,1,3,1,0,2,3,7-50,6-58,0-2,0-4,19,18,2,2,27:28:00,32:32:00
11/28/2004,Bills,Seahawks,25,17,9-15,3-9,1-2,0-1,286,175,148,55,434,230,26-38,19-38,1-6,2-10,37,17,0,1,3,1,3,2,6-44,7-64,0-7,0-8,12,16,0,0,36:24:00,23:36
11/28/2004,Raiders,Broncos,19,16,3-12,2-11,1-2,0-0,334,245,61,122,395,367,26-45,14-23,1-5,0-0,18,34,1,2,2,1,3,3,5-38,5-31,0-8,0-5,20,21,0,2,29:19:00,30:41:00
11/29/2004,Rams,Packers,25,22,9-16,3-8,0-1,1-1,405,215,47,231,452,446,35-53,18-27,4-43,0-0,17,28,2,0,1,0,3,0,7-50,7-55,0-10,0-6,18,14,0,4,33:20:00,26:40:00
12/5/2004,  .  Texans,Jets,13,26,4-11,5-10,1-3,0-0,147,150,83,210,230,360,12-25,20-27,2-10,1-5,25,36,0,0,2,1,2,1,5-48,6-49,0-6,0-5,15,10,0,0,25:17:00,34:43:00
12/5/2004,  .  Falcons,Buccaneers,13,16,5-14,4-11,0-2,0-0,92,115,163,132,255,247,13-30,13-21,5-23,3-16,28,31,2,0,3,1,5,1,7-50,3-32,0-6,0-3,17,13,0,0,30:28:00,29:32:00
12/5/2004,Vikings,Bears,24,21,7-10,10-17,0-1,0-1,245,174,146,144,391,318,23-33,18-30,5-34,5-39,22,35,1,1,3,0,4,1,6-30,7-55,0-7,0-6,14,12,0,0,29:01:00,30:59:00
12/5/2004,Patriots,Browns,27,16,8-15,2-10,1-3,1-3,187,241,225,46,412,287,14-26,20-35,2-14,3-36,50,17,2,2,1,2,3,4,7-60,7-84,0-6,0-6,15,20,3,0,39:08:00,20:52
12/5/2004,Cardinals,Lions,15,16,6-16,4-13,0-1,0-0,160,183,94,215,254,398,18-40,15-27,1-8,2-13,26,32,0,0,4,1,4,1,7-70,10-69,0-7,0-7,19,16,0,0,29:41:00,30:19:00
12/5/2004,Titans,Colts,17,29,2-14,3-8,1-5,0-0,225,417,115,150,340,567,21-36,25-34,7-44,1-8,25,28,0,1,2,2,2,3,9-105,7-88,0-10,0-6,23,14,0,1,33:05:00,26:55:00
12/5/2004,49ers,Rams,9,19,2-13,7-14,1-1,0-0,97,214,63,136,160,350,10-21,21-31,4-24,3-24,27,31,0,1,1,1,1,2,6-35,8-59,0-2,0-3,15,12,0,0,26:40:00,33:20:00
12/5/2004,Bills,Dolphins,16,25,3-13,5-12,0-0,1-1,257,297,105,106,362,403,19-30,25-51,3-20,1-6,28,26,1,2,0,5,1,7,11-73,7-46,0-5,0-8,23,24,3,0,29:41:00,30:19:00
12/5/2004,Panthers,Saints,25,15,6-15,4-10,0-0,1-1,269,250,132,30,401,280,22-29,20-40,4-25,1-1,42,11,0,1,0,2,0,3,6-44,10-104,0-7,0-9,15,20,0,0,41:51:00,18:09
12/5/2004,Bengals,Ravens,23,21,2-9,6-13,0-0,0-0,355,164,98,192,453,356,29-36,19-33,3-27,1-8,24,31,1,1,1,1,2,2,5-45,4-30,0-10,0-7,18,16,0,1,31:20:00,28:40:00
12/5/2004,Chiefs,Raiders,29,16,8-12,5-11,0-0,0-1,340,333,160,31,500,364,23-35,27-41,0-0,3-10,36,9,0,0,1,0,1,0,7-45,6-49,0-7,0-7,15,16,0,0,36:35:00,23:25
12/5/2004,Broncos,Chargers,21,14,4-14,6-17,2-2,0-0,263,86,74,122,337,208,16-40,14-27,2-15,2-20,24,35,0,1,4,1,4,2,8-57,11-94,0-7,0-7,17,16,0,0,28:25:00,31:35:00
12/5/2004,Packers,Eagles,20,29,4-13,7-15,0-0,0-0,199,449,50,93,249,542,22-40,32-45,5-27,4-15,18,21,0,1,2,0,2,1,12-99,8-89,0-10,0-8,23,16,0,0,26:13:00,33:47:00
12/5/2004,Giants,Washington,7,27,1-9,4-9,0-2,0-0,107,168,38,211,145,379,12-25,19-22,1-6,1-6,15,45,0,0,0,0,0,0,7-40,8-66,0-5,0-5,15,10,1,0,19:31,40:29:00
12/5/2004,Steelers,Jaguars,15,20,5-10,6-14,0-0,0-0,196,259,120,100,316,359,14-17,16-27,3-25,2-9,25,34,0,0,0,0,0,0,11-82,3-25,0-1,0-8,13,12,0,0,25:23:00,34:37:00
12/6/2004,Cowboys,Seahawks,24,25,7-15,6-12,0-0,2-3,207,398,198,109,405,507,18-34,28-40,3-18,2-16,31,27,0,2,2,0,2,2,6-49,6-44,0-11,0-10,18,21,0,0,28:43:00,31:17:00
12/12/2004,  .  Dolphins,Broncos,13,24,5-15,5-13,0-1,1-1,144,219,70,196,214,415,17-35,16-30,4-26,0-0,22,40,0,1,1,2,1,3,4-40,5-43,0-6,0-6,17,16,0,0,26:16:00,33:44:00
12/12/2004,Raiders,Falcons,18,23,1-7,10-16,0-0,0-1,165,135,131,219,296,354,14-28,13-21,1-1,1-10,23,46,2,0,1,0,3,0,9-59,9-75,0-3,0-3,15,13,0,2,23:27,36:33:00
12/12/2004,Browns,Bills,6,22,2-13,7-15,0-0,1-2,-3,106,29,215,26,321,9-21,13-30,7-70,1-4,18,42,3,2,2,1,5,3,7-40,7-37,0-6,0-9,21,14,0,0,23:05,36:55:00
12/12/2004,Saints,Cowboys,21,18,3-11,2-13,0-1,0-1,239,148,105,121,344,269,18-31,14-36,2-13,3-12,37,27,0,2,2,2,2,4,9-136,11-76,0-6,0-6,18,18,0,0,31:35:00,28:25:00
12/12/2004,Seahawks,Vikings,26,22,4-12,3-10,0-0,0-0,317,261,138,113,455,374,23-34,21-34,3-17,1-9,31,25,0,1,2,1,2,2,5-79,5-42,0-9,0-4,17,17,0,0,32:43:00,27:17:00
12/12/2004,Bengals,Patriots,26,22,9-13,4-10,1-1,1-2,328,257,150,94,478,351,27-37,18-26,0-0,1-3,31,29,1,0,2,0,3,0,9-75,2-13,0-9,0-7,14,14,0,2,33:11:00,26:49:00
12/12/2004,Bears,Jaguars,10,22,2-12,4-15,0-1,0-0,179,242,31,90,210,332,17-33,25-45,5-33,0-0,14,28,1,0,1,1,2,1,13-104,8-75,0-6,0-5,18,16,0,0,24:17:00,35:43:00
12/12/2004,Giants,Ravens,11,23,1-9,6-17,0-1,0-1,145,184,51,169,196,353,10-27,18-34,2-9,4-35,21,44,4,1,2,0,6,1,9-65,6-86,0-8,0-6,22,19,2,0,20:19,39:41:00
12/12/2004,Colts,Texans,22,17,4-11,4-11,0-0,0-1,281,125,101,148,382,273,26-33,16-21,2-17,5-42,30,28,0,1,0,1,0,2,8-50,6-30,0-3,0-2,12,14,0,0,32:19:00,27:41:00
12/12/2004,Jets,Steelers,15,15,8-15,5-12,0-0,0-0,189,142,107,120,296,262,17-31,10-20,0-0,2-12,32,31,0,0,3,2,3,2,12-84,2-15,0-0,0-6,13,13,0,0,30:48:00,29:12:00
12/12/2004,Lions,Packers,17,20,5-16,4-14,0-0,0-1,35,185,193,116,228,301,5-22,19-36,2-12,1-3,39,29,0,0,0,0,0,0,10-85,9-94,0-5,0-4,16,15,0,0,30:31:00,29:29:00
12/12/2004,49ers,Cardinals,23,25,6-17,7-16,1-1,0-0,184,299,168,75,352,374,18-34,26-44,1-7,1-8,41,25,1,1,0,1,1,2,7-70,9-61,0-6,0-6,20,17,0,0,36:23:00,29:59:00
12/12/2004,Buccaneers,Chargers,21,18,7-16,5-11,0-0,0-0,373,206,63,130,436,336,36-50,17-23,3-19,2-14,18,30,1,1,3,2,4,3,12-111,4-40,0-6,0-6,19,18,0,2,32:30:00,27:30:00
12/12/2004,Rams,Panthers,11,18,6-13,9-17,0-1,0-1,226,189,66,119,292,308,16-29,16-30,3-20,2-17,21,38,1,1,6,1,7,2,5-44,7-55,0-4,0-6,16,15,0,0,24:24:00,35:36:00
12/12/2004,Eagles,Washington,15,19,3-13,5-16,0-0,0-1,245,224,67,88,312,312,21-38,29-46,2-15,3-27,17,25,1,0,1,1,2,1,5-41,12-137,0-6,0-5,17,17,0,0,26:03:00,33:57:00
12/13/2004,Chiefs,Titans,24,30,4-9,6-13,0-0,1-1,237,379,146,163,383,542,18-32,29-43,1-7,5-47,24,33,1,4,1,0,2,4,7-58,13-104,0-4,0-9,21,22,2,0,22:01,37:59:00
12/18/2004,Steelers,Giants,27,18,8-16,2-7,1-1,0-0,309,182,160,96,469,278,19-29,16-23,3-17,0-0,39,21,0,0,2,1,2,1,2-14,5-55,0-10,0-11,16,17,0,1,35:43:00,24:17:00
12/18/2004,Washington,49ers,17,15,7-16,3-13,0-0,1-2,209,199,128,55,337,254,18-27,20-38,1-5,1-7,40,18,1,0,0,4,1,4,11-93,5-45,0-5,0-8,17,20,2,0,36:59:00,23:01
12/18/2004,Panthers,Falcons,22,22,5-12,7-14,0-0,1-1,314,125,61,204,375,329,24-35,11-28,4-26,4-29,25,38,3,2,1,2,4,4,7-50,6-66,0-7,0-10,18,18,2,0,29:48:00,32:37:00
12/19/2004,  .  Bills,Bengals,13,16,3-13,6-15,0-1,2-2,169,126,43,149,212,275,15-30,16-32,2-14,3-25,29,31,1,2,0,2,1,4,4-37,7-62,0-7,0-8,17,21,3,0,28:57:00,31:03:00
12/19/2004,Texans,Bears,15,11,6-16,3-17,1-1,1-3,208,149,106,54,314,203,13-29,17-35,2-12,2-19,34,26,0,2,0,2,0,4,10-89,5-50,0-3,0-5,16,19,2,0,31:34:00,28:26:00
12/19/2004,Chargers,Browns,16,11,5-13,2-14,0-1,2-5,83,105,174,126,257,231,4-6,11-28,1-2,1-3,50,29,1,0,0,1,1,1,1-8,7-55,0-3,0-4,11,15,0,0,33:51:00,26:09:00
12/19/2004,Vikings,Lions,21,24,9-14,7-14,0-0,1-1,370,350,91,113,461,463,25-35,25-44,5-34,2-11,23,25,0,1,1,2,1,3,9-70,4-25,0-5,0-6,17,15,0,0,30:27:00,29:33:00
12/19/2004,Broncos,Chiefs,24,22,4-11,4-10,0-2,0-1,273,248,129,162,402,410,23-41,17-23,5-19,3-18,21,36,1,0,2,0,3,0,10-100,6-58,0-8,0-5,20,15,0,1,26:49:00,33:11:00
12/19/2004,Seahawks,Jets,19,27,6-11,11-14,0-1,1-1,187,253,88,229,275,482,22-32,18-24,4-14,0-0,22,41,2,0,1,0,3,0,2-20,2-15,0-9,0-8,14,11,0,0,24:34:00,35:26:00
12/19/2004,Cowboys,Eagles,14,24,4-13,2-10,0-0,0-0,157,208,80,120,237,328,16-28,20-35,3-19,2-15,26,28,0,1,2,2,2,3,6-35,5-36,0-3,0-3,13,12,0,0,29:28:00,30:32:00
12/19/2004,Rams,Cardinals,12,26,3-12,8-17,0-0,1-1,163,271,22,131,185,402,17-36,22-34,4-26,2-16,10,40,1,1,1,0,2,1,9-74,7-67,0-3,0-5,17,14,2,0,22:31,37:29:00
12/19/2004,Saints,Buccaneers,15,17,3-13,4-12,1-1,0-0,132,114,115,169,247,283,14-21,13-22,7-37,1-4,29,34,1,3,0,1,1,4,8-69,5-45,0-6,0-5,15,16,1,1,30:05:00,29:55:00
12/19/2004,Jaguars,Packers,19,26,3-11,6-11,1-1,0-0,115,350,197,94,312,444,9-20,30-44,1-6,2-17,36,21,2,2,0,3,2,5,7-85,12-101,0-4,0-9,18,18,0,2,30:42:00,29:18:00
12/19/2004,Titans,Raiders,31,20,9-17,5-12,1-3,0-0,466,358,61,57,527,415,40-61,21-37,3-26,2-13,19,22,1,0,1,1,2,1,5-47,5-39,0-8,0-6,20,21,0,0,35:03:00,24:57:00
12/19/2004,Ravens,Colts,19,17,4-17,5-13,3-5,0-0,194,249,160,67,354,316,19-40,20-33,2-16,0-0,29,24,0,0,2,0,2,0,7-35,5-28,0-6,0-5,16,14,0,0,31:22:00,28:38:00
12/20/2004,Patriots,Dolphins,24,18,9-15,5-13,0-0,1-1,156,179,166,52,322,231,18-29,22-35,2-15,4-19,38,20,0,1,4,0,4,1,4-53,9-67,0-7,0-9,18,17,0,0,35:06:00,24:54:00
12/24/2004,Packers,Vikings,26,17,8-16,5-10,2-2,0-0,358,285,102,131,460,416,30-43,16-23,1-7,0-0,34,24,0,0,1,0,1,0,4-25,9-78,0-7,0-6,15,13,0,2,34:13:00,25:47:00
12/25/2004,Raiders,Chiefs,18,32,5-14,6-12,0-0,0-1,200,334,100,99,300,433,18-37,32-45,000002-17,4-24,22,29,0,1,1,1,1,2,12-90,7-52,0-7,0-8,17,19,0,0,25:14:00,34:46:00
12/25/2004,Broncos,Titans,26,10,6-13,1-11,0-0,0-1,303,94,193,59,496,153,21-26,12-27,0-0,6-43,46,14,1,0,1,2,2,2,2-45,3-16,0-10,0-6,16,20,0,0,39:24:00,20:36
12/26/2004,Giants,Bengals,18,16,6-15,6-13,1-1,1-3,184,170,142,63,326,233,19-37,20-32,2-17,3-16,28,25,0,1,1,1,1,2,9-85,3-20,0-9,0-8,15,16,0,0,30:46:00,29:14:00
12/26/2004,Bears,Lions,16,17,4-14,4-14,1-2,1-1,105,156,124,158,229,314,20-35,15-30,2-9,2-10,25,32,1,0,0,1,1,1,8-55,6-47,0-2,0-4,16,15,2,0,28:38:00,31:22:00
12/26/2004,Chargers,Colts,22,30,8-14,5-13,0-0,1-1,281,360,93,104,374,464,21-31,27-44,1-9,4-23,29,25,0,0,1,1,1,1,7-63,10-70,0-7,0-11,17,17,0,1,31:13:00,31:34:00
12/26/2004,Falcons,Saints,15,17,6-16,5-15,0-0,1-1,174,209,93,160,267,369,17-41,12-24,3-14,4-18,24,40,1,0,2,2,3,2,6-35,10-73,0-6,0-5,17,18,0,1,26:55:00,33:05:00
12/26/2004,Ravens,Steelers,16,20,8-14,4-10,0-1,2-4,177,221,71,183,248,404,18-32,15-20,0-0,0-0,21,42,0,1,1,1,1,2,3-30,3-25,0-3,0-3,12,9,0,0,26:07:00,33:53:00
12/26/2004,Texans,Jaguars,19,6,7-15,1-10,0-0,0-0,114,31,219,95,333,126,13-19,10-21,4-17,3-23,44,20,0,2,2,1,2,3,6-50,5-45,0-5,0-3,13,15,2,0,38:58:00,21:02
12/26/2004,Patriots,Jets,21,17,6-15,7-14,0-1,0-1,258,233,114,46,372,279,21-32,22-36,1-6,3-19,38,18,0,1,0,2,0,3,3-25,4-20,0-6,0-5,13,16,0,0,35:48:00,24:12:00
12/26/2004,Bills,49ers,27,12,9-14,3-10,0-2,1-1,215,91,226,98,441,189,23-36,9-20,1-1,3-18,36,28,1,1,0,3,1,4,5-46,4-30,0-6,0-7,12,19,0,0,34:57:00,25:03:00
12/26/2004,Washington,Cowboys,15,21,4-11,5-17,0-0,3-4,149,217,84,89,233,306,19-29,23-39,2-9,5-17,25,30,1,1,2,1,3,2,8-69,1-13,0-5,0-6,13,13,0,0,27:18:00,32:42:00
12/26/2004,Cardinals,Seahawks,18,16,4-15,4-15,0-0,0-0,220,126,97,175,317,301,21-33,10-26,4-28,1-2,30,36,0,0,2,1,2,1,4-25,6-51,0-3,0-6,16,17,0,0,32:32:00,27:28:00
12/26/2004,Panthers,Buccaneers,22,22,7-12,3-7,0-0,0-0,207,299,141,46,348,345,19-24,30-41,1-7,2-22,36,13,0,1,0,2,0,3,5-52,10-77,0-8,0-7,14,17,2,0,35:34:00,24:26:00
12/26/2004,Browns,Dolphins,14,19,5-12,8-19,0-0,1-1,143,164,142,116,285,280,9-16,25-44,2-18,2-12,40,25,2,2,2,0,4,2,5-25,7-35,0-3,0-1,16,14,0,0,30:26:00,29:34:00
12/27/2004,Eagles,Rams,11,24,4-11,7-15,0-0,0-1,74,210,81,209,155,419,8-23,20-28,1-8,2-15,23,44,1,1,0,0,1,1,13-95,7-55,0-5,0-4,13,10,0,0,18:16,41:44:00
1/1/2006,  .  Texans,49ers,13,19,4-15,7-19,0-0,0-0,196,142,88,182,284,324,18-36,16-29,0-0,3-17,25,47,0,0,2,1,2,1,8-74,5-32,0-3,0-3,15,17,0,2,27:05:00,44:03:00
1/1/2006,  .  Bears,Vikings,13,22,6-16,5-10,2-4,0-0,97,247,154,149,251,396,14-23,27-40,3-24,0-0,33,18,0,0,0,0,0,0,8-45,7-45,0-2,0-4,10,12,0,0,33:28:00,26:32:00
1/1/2006,Panthers,Falcons,23,15,7-13,5-12,0-0,0-2,174,185,229,26,403,211,16-25,24-37,1-6,5-40,38,15,0,3,0,1,0,4,6-55,7-70,0-5,0-2,13,9,2,0,35:08:00,24:52:00
1/1/2006,Ravens,Browns,12,12,4-18,6-18,0-2,0-1,138,172,129,54,267,226,15-36,22-37,2-13,5-27,32,23,1,2,2,1,3,3,8-64,9-64,0-3,0-2,16,16,2,1,29:34:00,30:26:00
1/1/2006,Seahawks,Packers,17,21,5-13,11-20,0-1,0-0,147,246,98,68,245,314,15-25,21-37,4-27,3-13,30,33,1,2,1,1,2,3,5-58,7-50,0-2,0-6,13,12,0,0,24:47:00,35:13:00
1/1/2006,Cardinals,Colts,23,15,8-17,2-8,1-2,0-0,284,207,129,11,413,218,31-42,21-32,3-13,2-5,31,10,1,0,1,1,2,1,12-98,7-50,0-3,0-2,10,12,0,0,36:41:00,23:19
1/1/2006,Bengals,Chiefs,10,24,6-16,5-11,1-2,0-0,124,335,37,202,161,537,18-32,23-29,1-6,2-9,22,32,0,1,2,0,2,1,6-50,9-80,0-1,0-4,13,11,0,0,27:18:00,32:42:00
1/1/2006,Dolphins,Patriots,25,16,9-17,5-14,0-0,3-3,230,204,148,55,378,259,22-35,14-28,2-9,1-1,40,28,0,0,0,1,0,1,9-77,6-45,0-4,0-4,11,13,0,0,38:06:00,21:54
1/1/2006,Bills,Jets,21,12,8-14,3-12,0-1,1-1,172,126,159,81,331,207,23-37,11-20,2-12,4-27,30,27,0,0,4,0,4,0,3-30,6-40,0-4,0-3,12,13,0,3,33:58:00,26:02:00
1/1/2006,Lions,Steelers,16,20,10-17,4-10,0-0,1-1,203,132,105,199,308,331,17-33,7-16,1-9,1-3,25,44,2,0,0,2,2,2,5-47,2-15,0-3,0-4,9,13,0,1,27:29:00,32:31:00
1/1/2006,Saints,Buccaneers,18,14,4-11,6-14,0-2,0-0,235,136,71,149,306,285,25-37,12-25,4-30,1-7,23,26,1,0,2,0,3,0,7-53,10-107,0-2,0-3,12,12,0,2,33:45:00,26:15:00
1/1/2006,Titans,Jaguars,15,25,6-14,7-14,0-3,0-0,171,213,99,122,270,335,21-39,19-31,1-8,3-21,22,35,1,1,1,0,2,1,18-140,7-50,0-2,0-4,13,13,0,0,25:49:00,34:11:00
1/1/2006,Washington,Eagles,14,18,4-16,5-15,0-0,0-0,128,239,151,96,279,335,9-25,21-42,1-13,4-22,36,25,0,4,1,2,1,6,7-60,5-45,0-3,0-2,17,15,2,0,29:50:00,30:10:00
1/1/2006,Rams,Cowboys,20,15,6-16,6-16,0-0,0-0,147,214,106,57,253,271,19-32,18-39,2-11,5-28,33,22,0,2,0,2,0,4,7-40,10-78,0-4,0-2,15,14,0,0,33:43:00,26:17:00
1/7/2006,Washington,Buccaneers,9,17,4-13,5-14,0-0,0-2,25,168,95,75,120,243,7-16,25-38,2-16,3-30,31,25,0,1,1,2,1,3,4-30,3-30,0-1,0-3,12,12,1,0,25:31:00,34:29:00
